uid,province,district,name,electionday,pre,abroad,dis,cons,NVoters,NValid,Votes,isprevote,type,isabroad,isdisab,constit,eday
6080,5365,chuncheonsicheolwueongunhwacheongunyanggugungab,abroad,0,0,1,0,Gangwon-do_1,503,98,63,FALSE,d,TRUE,FALSE,Gangwon-do_1,FALSE
6228,5365,chuncheonsicheolwueongunhwacheongunyangguguneul_cheolwueongun,cheolwueoneubjei4tu,1,0,0,0,Gangwon-do_2,125198,47972,19487,FALSE,p,FALSE,FALSE,Gangwon-do_2,TRUE
6220,5365,chuncheonsicheolwueongunhwacheongunyangguguneul_cheolwueongun,prevote_out,0,1,0,0,Gangwon-do_2,125198,34678,18814,TRUE,d,FALSE,FALSE,Gangwon-do_2,FALSE
6314,5365,chuncheonsicheolwueongunhwacheongunyangguguneul_hwacheongun,abroad,0,0,1,0,Gangwon-do_2,29,3,2,FALSE,d,TRUE,FALSE,Gangwon-do_2,FALSE
5931,5365,wueonjusigab,hojeomyeonjei1tu,1,0,0,0,Gangwon-do_3,151972,52350,22501,FALSE,p,FALSE,FALSE,Gangwon-do_3,TRUE
5919,5365,wueonjusigab,prevote_out,0,1,0,0,Gangwon-do_3,151972,40691,22674,TRUE,d,FALSE,FALSE,Gangwon-do_3,FALSE
5920,5365,wueonjusigab,abroad,0,0,1,0,Gangwon-do_3,331,74,49,FALSE,d,TRUE,FALSE,Gangwon-do_3,FALSE
6016,5365,wueonjusieul,heungeobmyeonjei3tu,1,0,0,0,Gangwon-do_4,141499,51173,24519,FALSE,p,FALSE,FALSE,Gangwon-do_4,TRUE
6055,5365,wueonjusieul,prevote_in,0,1,0,0,Gangwon-do_4,141499,39248,24190,TRUE,p,FALSE,FALSE,Gangwon-do_4,FALSE
6004,5365,wueonjusieul,abroad,0,0,1,0,Gangwon-do_4,328,86,61,FALSE,d,TRUE,FALSE,Gangwon-do_4,FALSE
5386,5365,gangreungsi,jumunjineubjei6tu,1,0,0,0,Gangwon-do_5,183993,67658,22977,FALSE,p,FALSE,FALSE,Gangwon-do_5,TRUE
5453,5365,gangreungsi,prevote_in,0,1,0,0,Gangwon-do_5,183993,53718,24038,TRUE,p,FALSE,FALSE,Gangwon-do_5,FALSE
5377,5365,gangreungsi,abroad,0,0,1,0,Gangwon-do_5,378,96,72,FALSE,d,TRUE,FALSE,Gangwon-do_5,FALSE
5522,5365,donghaesitaebaegsisamcheogsijeongseongun_donghaesi,bugogdongjei1tu,1,0,0,0,Gangwon-do_6,205480,73705,27715,FALSE,p,FALSE,FALSE,Gangwon-do_6,TRUE
5679,5365,donghaesitaebaegsisamcheogsijeongseongun_jeongseongun,prevote_in,0,1,0,0,Gangwon-do_6,205480,59812,29761,TRUE,p,FALSE,FALSE,Gangwon-do_6,FALSE
5692,5365,donghaesitaebaegsisamcheogsijeongseongun_taebaegsi,abroad,0,0,1,0,Gangwon-do_6,62,10,8,FALSE,d,TRUE,FALSE,Gangwon-do_6,FALSE
5845,5365,sogchosiinjeigungoseonggunyangyanggun_yangyanggun,seomyeonjei2tu,1,0,0,0,Gangwon-do_7,146341,55462,21761,FALSE,p,FALSE,FALSE,Gangwon-do_7,TRUE
5877,5365,sogchosiinjeigungoseonggunyangyanggun_injeigun,prevote_in,0,1,0,0,Gangwon-do_7,146341,39964,20404,TRUE,p,FALSE,FALSE,Gangwon-do_7,FALSE
5833,5365,sogchosiinjeigungoseonggunyangyanggun_yangyanggun,abroad,0,0,1,0,Gangwon-do_7,38,15,11,FALSE,d,TRUE,FALSE,Gangwon-do_7,FALSE
6500,5365,hongseonggunhwaingseonggunyeongwueolgunpyeongchanggun_hongcheongun,seoseogmyeonjei4tu,1,0,0,0,Gangwon-do_8,174337,63462,20647,FALSE,p,FALSE,FALSE,Gangwon-do_8,TRUE
6496,5365,hongseonggunhwaingseonggunyeongwueolgunpyeongchanggun_hongcheongun,prevote_in,0,1,0,0,Gangwon-do_8,174337,51630,23529,TRUE,p,FALSE,FALSE,Gangwon-do_8,FALSE
6409,5365,hongseonggunhwaingseonggunyeongwueolgunpyeongchanggun_pyeongchanggun,abroad,0,0,1,0,Gangwon-do_8,87,10,6,FALSE,d,TRUE,FALSE,Gangwon-do_8,FALSE
6800,6577,donggunamgugab_namgu,songamdongjei2tu,1,0,0,0,Gwangju_1,139407,46916,35240,FALSE,p,FALSE,FALSE,Gwangju_1,TRUE
6767,6577,donggunamgugab_namgu,prevote_in,0,1,0,0,Gwangju_1,139407,45741,36318,TRUE,p,FALSE,FALSE,Gwangju_1,FALSE
6745,6577,donggunamgugab_namgu,abroad,0,0,1,0,Gwangju_1,323,75,67,FALSE,d,TRUE,FALSE,Gwangju_1,FALSE
6902,6577,donggunamgueul_donggu,baegun1dongjei2tu,1,0,0,0,Gwangju_2,128461,39179,27484,FALSE,p,FALSE,FALSE,Gwangju_2,TRUE
6817,6577,donggunamgueul_donggu,prevote_out,0,1,0,0,Gwangju_2,128461,45974,34053,TRUE,d,FALSE,FALSE,Gwangju_2,FALSE
6818,6577,donggunamgueul_donggu,abroad,0,0,1,0,Gwangju_2,264,55,48,FALSE,d,TRUE,FALSE,Gwangju_2,FALSE
7106,6577,seogugab,abroad_office,1,0,0,0,Gwangju_3,131274,41619,33631,FALSE,d,FALSE,FALSE,Gwangju_3,TRUE
7121,6577,seogugab,prevote_in,0,1,0,0,Gwangju_3,131274,42634,35607,TRUE,p,FALSE,FALSE,Gwangju_3,FALSE
7105,6577,seogugab,abroad,0,0,1,0,Gwangju_3,239,54,46,FALSE,d,TRUE,FALSE,Gwangju_3,FALSE
7193,6577,seogueul,hwajeong4dongjei3tu,1,0,0,0,Gwangju_4,120968,40900,30170,FALSE,p,FALSE,FALSE,Gwangju_4,TRUE
7190,6577,seogueul,prevote_in,0,1,0,0,Gwangju_4,120968,39854,31059,TRUE,p,FALSE,FALSE,Gwangju_4,FALSE
7175,6577,seogueul,abroad,0,0,1,0,Gwangju_4,240,52,45,FALSE,d,TRUE,FALSE,Gwangju_4,FALSE
6984,6577,buggugab,duam2dongjei2tu,1,0,0,0,Gwangju_5,155585,47004,26199,FALSE,p,FALSE,FALSE,Gwangju_5,TRUE
6939,6577,buggugab,prevote_in,0,1,0,0,Gwangju_5,155585,55011,32755,TRUE,p,FALSE,FALSE,Gwangju_5,FALSE
6917,6577,buggugab,abroad,0,0,1,0,Gwangju_5,297,79,56,FALSE,d,TRUE,FALSE,Gwangju_5,FALSE
7070,6577,buggueul,ilgogdongjei4tu,1,0,0,0,Gwangju_6,208465,71606,55760,FALSE,p,FALSE,FALSE,Gwangju_6,TRUE
7026,6577,buggueul,prevote_in,0,1,0,0,Gwangju_6,208465,65586,52382,TRUE,p,FALSE,FALSE,Gwangju_6,FALSE
7023,6577,buggueul,abroad,0,0,1,0,Gwangju_6,443,98,82,FALSE,d,TRUE,FALSE,Gwangju_6,FALSE
6630,6577,gwangsangugab,wueolgog1dongjei4tu,1,0,0,0,Gwangju_7,139019,47101,36301,FALSE,p,FALSE,FALSE,Gwangju_7,TRUE
6617,6577,gwangsangugab,prevote_in,0,1,0,0,Gwangju_7,139019,39612,31135,TRUE,p,FALSE,FALSE,Gwangju_7,FALSE
6586,6577,gwangsangugab,abroad,0,0,1,0,Gwangju_7,194,51,45,FALSE,d,TRUE,FALSE,Gwangju_7,FALSE
6689,6577,gwangsangueul,cheomdan2dongjei3tu,1,0,0,0,Gwangju_8,182544,65846,55112,FALSE,p,FALSE,FALSE,Gwangju_8,TRUE
6735,6577,gwangsangueul,prevote_in,0,1,0,0,Gwangju_8,182544,49263,41638,TRUE,p,FALSE,FALSE,Gwangju_8,FALSE
6672,6577,gwangsangueul,abroad,0,0,1,0,Gwangju_8,249,61,56,FALSE,d,TRUE,FALSE,Gwangju_8,FALSE
10982,9076,suwueonsigab,jeongja3dongjei2tu,1,0,0,0,Gyeonggi-do_1,197264,81548,45199,FALSE,p,FALSE,FALSE,Gyeonggi-do_1,TRUE
10971,9076,suwueonsigab,prevote_in,0,1,0,0,Gyeonggi-do_1,197264,48225,31583,TRUE,p,FALSE,FALSE,Gyeonggi-do_1,FALSE
10951,9076,suwueonsigab,abroad,0,0,1,0,Gyeonggi-do_1,604,147,92,FALSE,d,TRUE,FALSE,Gyeonggi-do_1,FALSE
12840,9076,euijeongbusigab,howueon2dongjei6tu,1,0,0,0,Gyeonggi-do_10,177854,63162,30951,FALSE,p,FALSE,FALSE,Gyeonggi-do_10,TRUE
12858,9076,euijeongbusigab,prevote_in,0,1,0,0,Gyeonggi-do_10,177854,40031,23745,TRUE,p,FALSE,FALSE,Gyeonggi-do_10,FALSE
12804,9076,euijeongbusigab,abroad,0,0,1,0,Gyeonggi-do_10,520,147,106,FALSE,d,TRUE,FALSE,Gyeonggi-do_10,FALSE
12916,9076,euijeongbusieul,songsan1dongjei9tu,1,0,0,0,Gyeonggi-do_11,206642,82828,43483,FALSE,p,FALSE,FALSE,Gyeonggi-do_11,TRUE
12895,9076,euijeongbusieul,prevote_in,0,1,0,0,Gyeonggi-do_11,206642,44854,27980,TRUE,p,FALSE,FALSE,Gyeonggi-do_11,FALSE
12872,9076,euijeongbusieul,abroad,0,0,1,0,Gyeonggi-do_11,541,143,105,FALSE,d,TRUE,FALSE,Gyeonggi-do_11,FALSE
11986,9076,anyangsimanangu,anyang3dongjei4tu,1,0,0,0,Gyeonggi-do_12,210218,81560,39999,FALSE,p,FALSE,FALSE,Gyeonggi-do_12,TRUE
11982,9076,anyangsimanangu,prevote_in,0,1,0,0,Gyeonggi-do_12,210218,58651,35123,TRUE,p,FALSE,FALSE,Gyeonggi-do_12,FALSE
11966,9076,anyangsimanangu,abroad,0,0,1,0,Gyeonggi-do_12,663,186,142,FALSE,d,TRUE,FALSE,Gyeonggi-do_12,FALSE
11888,9076,anyangsidongangugab,gwanyang2dongjei5tu,1,0,0,0,Gyeonggi-do_13,145201,62149,31371,FALSE,p,FALSE,FALSE,Gyeonggi-do_13,TRUE
11890,9076,anyangsidongangugab,prevote_in,0,1,0,0,Gyeonggi-do_13,145201,39512,24869,TRUE,p,FALSE,FALSE,Gyeonggi-do_13,FALSE
11838,9076,anyangsidongangugab,abroad,0,0,1,0,Gyeonggi-do_13,626,156,101,FALSE,d,TRUE,FALSE,Gyeonggi-do_13,FALSE
11916,9076,anyangsidongangueul,pyeongandongjei3tu,1,0,0,0,Gyeonggi-do_14,121460,53251,26174,FALSE,p,FALSE,FALSE,Gyeonggi-do_14,TRUE
11955,9076,anyangsidongangueul,prevote_in,0,1,0,0,Gyeonggi-do_14,121460,38411,23446,TRUE,p,FALSE,FALSE,Gyeonggi-do_14,FALSE
11905,9076,anyangsidongangueul,abroad,0,0,1,0,Gyeonggi-do_14,608,176,113,FALSE,d,TRUE,FALSE,Gyeonggi-do_14,FALSE
10361,9076,bucheonsigab,simgogdongjei11tu,1,0,0,0,Gyeonggi-do_15,138013,56684,31828,FALSE,p,FALSE,FALSE,Gyeonggi-do_15,TRUE
10350,9076,bucheonsigab,prevote_in,0,1,0,0,Gyeonggi-do_15,138013,24322,16091,TRUE,p,FALSE,FALSE,Gyeonggi-do_15,FALSE
10347,9076,bucheonsigab,abroad,0,0,1,0,Gyeonggi-do_15,367,106,81,FALSE,d,TRUE,FALSE,Gyeonggi-do_15,FALSE
10493,9076,bucheonsieul,sinjungdongjei14tu,1,0,0,0,Gyeonggi-do_16,219316,98113,49923,FALSE,p,FALSE,FALSE,Gyeonggi-do_16,TRUE
10479,9076,bucheonsieul,prevote_in,0,1,0,0,Gyeonggi-do_16,219316,49010,30812,TRUE,p,FALSE,FALSE,Gyeonggi-do_16,FALSE
10465,9076,bucheonsieul,abroad,0,0,1,0,Gyeonggi-do_16,729,194,152,FALSE,d,TRUE,FALSE,Gyeonggi-do_16,FALSE
10454,9076,bucheonsibyeong,beomandongjei20tu,1,0,0,0,Gyeonggi-do_17,201193,87131,49637,FALSE,p,FALSE,FALSE,Gyeonggi-do_17,TRUE
10419,9076,bucheonsibyeong,prevote_in,0,1,0,0,Gyeonggi-do_17,201193,40803,27817,TRUE,p,FALSE,FALSE,Gyeonggi-do_17,FALSE
10394,9076,bucheonsibyeong,abroad,0,0,1,0,Gyeonggi-do_17,664,165,120,FALSE,d,TRUE,FALSE,Gyeonggi-do_17,FALSE
10545,9076,bucheonsijeong,seonggogdongjei12tu,1,0,0,0,Gyeonggi-do_18,150120,62819,33528,FALSE,p,FALSE,FALSE,Gyeonggi-do_18,TRUE
10533,9076,bucheonsijeong,prevote_in,0,1,0,0,Gyeonggi-do_18,150120,24385,15943,TRUE,p,FALSE,FALSE,Gyeonggi-do_18,FALSE
10530,9076,bucheonsijeong,abroad,0,0,1,0,Gyeonggi-do_18,339,117,80,FALSE,d,TRUE,FALSE,Gyeonggi-do_18,FALSE
9513,9076,gwangmyeongsigab,cheolsan4dongjei2tu,1,0,0,0,Gyeonggi-do_19,133959,54116,23224,FALSE,p,FALSE,FALSE,Gyeonggi-do_19,TRUE
9482,9076,gwangmyeongsigab,prevote_in,0,1,0,0,Gyeonggi-do_19,133959,36015,19719,TRUE,p,FALSE,FALSE,Gyeonggi-do_19,FALSE
9449,9076,gwangmyeongsigab,abroad,0,0,1,0,Gyeonggi-do_19,450,118,75,FALSE,d,TRUE,FALSE,Gyeonggi-do_19,FALSE
11228,9076,suwueonsieul,ibbugdongjei2tu,1,0,0,0,Gyeonggi-do_2,212682,90127,51587,FALSE,p,FALSE,FALSE,Gyeonggi-do_2,TRUE
11243,9076,suwueonsieul,prevote_in,0,1,0,0,Gyeonggi-do_2,212682,48970,32801,TRUE,p,FALSE,FALSE,Gyeonggi-do_2,FALSE
11193,9076,suwueonsieul,abroad,0,0,1,0,Gyeonggi-do_2,612,140,109,FALSE,d,TRUE,FALSE,Gyeonggi-do_2,FALSE
9532,9076,gwangmyeongsieul,haan1dongjei5tu,1,0,0,0,Gyeonggi-do_20,130843,57930,34943,FALSE,p,FALSE,FALSE,Gyeonggi-do_20,TRUE
9541,9076,gwangmyeongsieul,prevote_in,0,1,0,0,Gyeonggi-do_20,130843,32652,23108,TRUE,p,FALSE,FALSE,Gyeonggi-do_20,FALSE
9524,9076,gwangmyeongsieul,abroad,0,0,1,0,Gyeonggi-do_20,434,108,78,FALSE,d,TRUE,FALSE,Gyeonggi-do_20,FALSE
13248,9076,pyeongtaegsigab,jungangdongjei7tu,1,0,0,0,Gyeonggi-do_21,213391,80951,38196,FALSE,p,FALSE,FALSE,Gyeonggi-do_21,TRUE
13272,9076,pyeongtaegsigab,prevote_in,0,1,0,0,Gyeonggi-do_21,213391,43477,24272,TRUE,p,FALSE,FALSE,Gyeonggi-do_21,FALSE
13227,9076,pyeongtaegsigab,abroad,0,0,1,0,Gyeonggi-do_21,472,119,84,FALSE,d,TRUE,FALSE,Gyeonggi-do_21,FALSE
13408,9076,pyeongtaegsieul,cheongbugeubjei1tu,1,0,0,0,Gyeonggi-do_22,214339,79750,33932,FALSE,p,FALSE,FALSE,Gyeonggi-do_22,TRUE
13328,9076,pyeongtaegsieul,prevote_out,0,1,0,0,Gyeonggi-do_22,214339,44932,23537,TRUE,d,FALSE,FALSE,Gyeonggi-do_22,FALSE
13329,9076,pyeongtaegsieul,abroad,0,0,1,0,Gyeonggi-do_22,458,104,71,FALSE,d,TRUE,FALSE,Gyeonggi-do_22,FALSE
10247,9076,dongducheonsiyeoncheongun_dongducheonsi,saengyeon2dongjei4tu,1,0,0,0,Gyeonggi-do_23,118716,40638,16435,FALSE,p,FALSE,FALSE,Gyeonggi-do_23,TRUE
10243,9076,dongducheonsiyeoncheongun_dongducheonsi,prevote_in,0,1,0,0,Gyeonggi-do_23,118716,31641,16087,TRUE,p,FALSE,FALSE,Gyeonggi-do_23,FALSE
10236,9076,dongducheonsiyeoncheongun_dongducheonsi,abroad,0,0,1,0,Gyeonggi-do_23,177,35,29,FALSE,d,TRUE,FALSE,Gyeonggi-do_23,FALSE
11659,9076,ansansisangroggugab,sadongjei2tu,1,0,0,0,Gyeonggi-do_24,166882,63373,34543,FALSE,p,FALSE,FALSE,Gyeonggi-do_24,TRUE
11635,9076,ansansisangroggugab,prevote_in,0,1,0,0,Gyeonggi-do_24,166882,37312,24398,TRUE,p,FALSE,FALSE,Gyeonggi-do_24,FALSE
11622,9076,ansansisangroggugab,abroad,0,0,1,0,Gyeonggi-do_24,445,106,80,FALSE,d,TRUE,FALSE,Gyeonggi-do_24,FALSE
11688,9076,ansansisangroggueul,abroad_office,1,0,0,0,Gyeonggi-do_25,128916,48482,26109,FALSE,d,FALSE,FALSE,Gyeonggi-do_25,TRUE
11696,9076,ansansisangroggueul,prevote_in,0,1,0,0,Gyeonggi-do_25,128916,26881,17416,TRUE,p,FALSE,FALSE,Gyeonggi-do_25,FALSE
11687,9076,ansansisangroggueul,abroad,0,0,1,0,Gyeonggi-do_25,309,99,73,FALSE,d,TRUE,FALSE,Gyeonggi-do_25,FALSE
11554,9076,ansansidanwueongugab,singildongjei1tu,1,0,0,0,Gyeonggi-do_26,132705,48835,25734,FALSE,p,FALSE,FALSE,Gyeonggi-do_26,TRUE
11524,9076,ansansidanwueongugab,prevote_in,0,1,0,0,Gyeonggi-do_26,132705,26470,16236,TRUE,p,FALSE,FALSE,Gyeonggi-do_26,FALSE
11504,9076,ansansidanwueongugab,abroad,0,0,1,0,Gyeonggi-do_26,210,53,39,FALSE,d,TRUE,FALSE,Gyeonggi-do_26,FALSE
11590,9076,ansansidanwueongueul,chojidongjei8tu,1,0,0,0,Gyeonggi-do_27,126864,52920,24872,FALSE,p,FALSE,FALSE,Gyeonggi-do_27,TRUE
11566,9076,ansansidanwueongueul,prevote_out,0,1,0,0,Gyeonggi-do_27,126864,29117,17215,TRUE,d,FALSE,FALSE,Gyeonggi-do_27,FALSE
11567,9076,ansansidanwueongueul,abroad,0,0,1,0,Gyeonggi-do_27,321,83,61,FALSE,d,TRUE,FALSE,Gyeonggi-do_27,FALSE
9115,9076,goyangsigab,seongsa1dongjei2tu,1,0,0,0,Gyeonggi-do_28,216447,91128,21943,FALSE,p,FALSE,FALSE,Gyeonggi-do_28,TRUE
9093,9076,goyangsigab,prevote_in,0,1,0,0,Gyeonggi-do_28,216447,52140,17213,TRUE,p,FALSE,FALSE,Gyeonggi-do_28,FALSE
9084,9076,goyangsigab,abroad,0,0,1,0,Gyeonggi-do_28,876,206,104,FALSE,d,TRUE,FALSE,Gyeonggi-do_28,FALSE
9335,9076,goyangsieul,samsongdongjei6tu,1,0,0,0,Gyeonggi-do_29,226502,96218,46003,FALSE,p,FALSE,FALSE,Gyeonggi-do_29,TRUE
9266,9076,goyangsieul,prevote_in,0,1,0,0,Gyeonggi-do_29,226502,57336,34507,TRUE,p,FALSE,FALSE,Gyeonggi-do_29,FALSE
9258,9076,goyangsieul,abroad,0,0,1,0,Gyeonggi-do_29,1044,305,223,FALSE,d,TRUE,FALSE,Gyeonggi-do_29,FALSE
11186,9076,suwueonsibyeong,ingyeidongjei8tu,1,0,0,0,Gyeonggi-do_3,154097,56964,27850,FALSE,p,FALSE,FALSE,Gyeonggi-do_3,TRUE
11126,9076,suwueonsibyeong,prevote_in,0,1,0,0,Gyeonggi-do_3,154097,37802,22418,TRUE,p,FALSE,FALSE,Gyeonggi-do_3,FALSE
11123,9076,suwueonsibyeong,abroad,0,0,1,0,Gyeonggi-do_3,526,131,98,FALSE,d,TRUE,FALSE,Gyeonggi-do_3,FALSE
9199,9076,goyangsibyeong,jeongbalsandongjei6tu,1,0,0,0,Gyeonggi-do_30,223611,93071,46327,FALSE,p,FALSE,FALSE,Gyeonggi-do_30,TRUE
9218,9076,goyangsibyeong,prevote_in,0,1,0,0,Gyeonggi-do_30,223611,54212,33558,TRUE,p,FALSE,FALSE,Gyeonggi-do_30,FALSE
9170,9076,goyangsibyeong,abroad,0,0,1,0,Gyeonggi-do_30,1130,256,181,FALSE,d,TRUE,FALSE,Gyeonggi-do_30,FALSE
9404,9076,goyangsijeong,juyeob2dongjei2tu,1,0,0,0,Gyeonggi-do_31,234198,106441,51868,FALSE,p,FALSE,FALSE,Gyeonggi-do_31,TRUE
9428,9076,goyangsijeong,prevote_in,0,1,0,0,Gyeonggi-do_31,234198,54061,33839,TRUE,p,FALSE,FALSE,Gyeonggi-do_31,FALSE
9359,9076,goyangsijeong,abroad,0,0,1,0,Gyeonggi-do_31,1241,367,236,FALSE,d,TRUE,FALSE,Gyeonggi-do_31,FALSE
12774,9076,euiwangsigwacheonsi_euiwangsi,naeson1dongjei4tu,1,0,0,0,Gyeonggi-do_32,187635,82198,31489,FALSE,p,FALSE,FALSE,Gyeonggi-do_32,TRUE
